Project.name,Experiment.name,Experiment.date,Colony.name,Colony.country,Colony.latitude,Colony.longitude,Colony.species,Colony.ed50_value,BioSample.name,BioSample.collection_date,Observation.condition,Observation.temperature,Observation.timepoint,Observation.pam_value,Publication.title,Publication.year,Publication.doi
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_08,FJI,-18.20608,177.68898,Porites cylindrica,37.74,2022-11-29_FJI_Vatuolalai_Porcyl_08_39C_420min,2022-11-29,Summer,39,420,0.025,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_09,FJI,-18.20608,177.68898,Porites cylindrica,37.29,2022-09-20_FJI_Vatuolalai_Porcyl_09_28C_420min,2022-09-20,Winter,28,420,0.629,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_09,FJI,-18.20608,177.68898,Porites cylindrica,37.29,2022-09-20_FJI_Vatuolalai_Porcyl_09_34C_420min,2022-09-20,Winter,34,420,0.592,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_09,FJI,-18.20608,177.68898,Porites cylindrica,37.29,2022-09-20_FJI_Vatuolalai_Porcyl_09_37C_420min,2022-09-20,Winter,37,420,0.442,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_09,FJI,-18.20608,177.68898,Porites cylindrica,37.29,2022-09-20_FJI_Vatuolalai_Porcyl_09_39C_420min,2022-09-20,Winter,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_09,FJI,-18.20608,177.68898,Porites cylindrica,37.49,2022-11-29_FJI_Vatuolalai_Porcyl_09_28C_420min,2022-11-29,Summer,28,420,0.624,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_09,FJI,-18.20608,177.68898,Porites cylindrica,37.49,2022-11-29_FJI_Vatuolalai_Porcyl_09_34C_420min,2022-11-29,Summer,34,420,0.635,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_09,FJI,-18.20608,177.68898,Porites cylindrica,37.49,2022-11-29_FJI_Vatuolalai_Porcyl_09_37C_420min,2022-11-29,Summer,37,420,0.525,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_09,FJI,-18.20608,177.68898,Porites cylindrica,37.49,2022-11-29_FJI_Vatuolalai_Porcyl_09_39C_420min,2022-11-29,Summer,39,420,0.004,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_10,FJI,-18.20608,177.68898,Porites cylindrica,37.61,2022-09-20_FJI_Vatuolalai_Porcyl_10_28C_420min,2022-09-20,Winter,28,420,0.592,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_10,FJI,-18.20608,177.68898,Porites cylindrica,37.61,2022-09-20_FJI_Vatuolalai_Porcyl_10_34C_420min,2022-09-20,Winter,34,420,0.504,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_10,FJI,-18.20608,177.68898,Porites cylindrica,37.61,2022-09-20_FJI_Vatuolalai_Porcyl_10_37C_420min,2022-09-20,Winter,37,420,0.47,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_10,FJI,-18.20608,177.68898,Porites cylindrica,37.61,2022-09-20_FJI_Vatuolalai_Porcyl_10_39C_420min,2022-09-20,Winter,39,420,0.009,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_10,FJI,-18.20608,177.68898,Porites cylindrica,38.14,2022-11-29_FJI_Vatuolalai_Porcyl_10_28C_420min,2022-11-29,Summer,28,420,0.632,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_10,FJI,-18.20608,177.68898,Porites cylindrica,38.14,2022-11-29_FJI_Vatuolalai_Porcyl_10_34C_420min,2022-11-29,Summer,34,420,0.619,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_10,FJI,-18.20608,177.68898,Porites cylindrica,38.14,2022-11-29_FJI_Vatuolalai_Porcyl_10_37C_420min,2022-11-29,Summer,37,420,0.547,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_10,FJI,-18.20608,177.68898,Porites cylindrica,38.14,2022-11-29_FJI_Vatuolalai_Porcyl_10_39C_420min,2022-11-29,Summer,39,420,0.122,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_01,FJI,-18.21465,177.71073,Porites cylindrica,37.32,2022-09-24_FJI_Votua_Porcyl_01_28C_420min,2022-09-24,Winter,28,420,0.611,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_01,FJI,-18.21465,177.71073,Porites cylindrica,37.32,2022-09-24_FJI_Votua_Porcyl_01_34C_420min,2022-09-24,Winter,34,420,0.598,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_01,FJI,-18.21465,177.71073,Porites cylindrica,37.32,2022-09-24_FJI_Votua_Porcyl_01_37C_420min,2022-09-24,Winter,37,420,0.456,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_01,FJI,-18.21465,177.71073,Porites cylindrica,37.32,2022-09-24_FJI_Votua_Porcyl_01_39C_420min,2022-09-24,Winter,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_01,FJI,-18.21465,177.71073,Porites cylindrica,37.43,2022-11-22_FJI_Votua_Porcyl_01_28C_420min,2022-11-22,Summer,28,420,0.616,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_01,FJI,-18.21465,177.71073,Porites cylindrica,37.43,2022-11-22_FJI_Votua_Porcyl_01_34C_420min,2022-11-22,Summer,34,420,0.61,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_01,FJI,-18.21465,177.71073,Porites cylindrica,37.43,2022-11-22_FJI_Votua_Porcyl_01_37C_420min,2022-11-22,Summer,37,420,0.502,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_01,FJI,-18.21465,177.71073,Porites cylindrica,37.43,2022-11-22_FJI_Votua_Porcyl_01_39C_420min,2022-11-22,Summer,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_02,FJI,-18.21465,177.71073,Porites cylindrica,37.21,2022-09-24_FJI_Votua_Porcyl_02_28C_420min,2022-09-24,Winter,28,420,0.626,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_02,FJI,-18.21465,177.71073,Porites cylindrica,37.21,2022-09-24_FJI_Votua_Porcyl_02_34C_420min,2022-09-24,Winter,34,420,0.602,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_02,FJI,-18.21465,177.71073,Porites cylindrica,37.21,2022-09-24_FJI_Votua_Porcyl_02_37C_420min,2022-09-24,Winter,37,420,0.396,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_02,FJI,-18.21465,177.71073,Porites cylindrica,37.21,2022-09-24_FJI_Votua_Porcyl_02_39C_420min,2022-09-24,Winter,39,420,0.005,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_02,FJI,-18.21465,177.71073,Porites cylindrica,37.37,2022-11-22_FJI_Votua_Porcyl_02_28C_420min,2022-11-22,Summer,28,420,0.613,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_02,FJI,-18.21465,177.71073,Porites cylindrica,37.37,2022-11-22_FJI_Votua_Porcyl_02_34C_420min,2022-11-22,Summer,34,420,0.593,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_02,FJI,-18.21465,177.71073,Porites cylindrica,37.37,2022-11-22_FJI_Votua_Porcyl_02_37C_420min,2022-11-22,Summer,37,420,0.425,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_02,FJI,-18.21465,177.71073,Porites cylindrica,37.37,2022-11-22_FJI_Votua_Porcyl_02_39C_420min,2022-11-22,Summer,39,420,0.014,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_03,FJI,-18.21465,177.71073,Porites cylindrica,37.97,2022-09-24_FJI_Votua_Porcyl_03_28C_420min,2022-09-24,Winter,28,420,0.631,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_03,FJI,-18.21465,177.71073,Porites cylindrica,37.97,2022-09-24_FJI_Votua_Porcyl_03_34C_420min,2022-09-24,Winter,34,420,0.622,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_03,FJI,-18.21465,177.71073,Porites cylindrica,37.97,2022-09-24_FJI_Votua_Porcyl_03_37C_420min,2022-09-24,Winter,37,420,0.497,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_03,FJI,-18.21465,177.71073,Porites cylindrica,37.97,2022-09-24_FJI_Votua_Porcyl_03_39C_420min,2022-09-24,Winter,39,420,0.126,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_03,FJI,-18.21465,177.71073,Porites cylindrica,38.08,2022-11-22_FJI_Votua_Porcyl_03_28C_420min,2022-11-22,Summer,28,420,0.635,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_03,FJI,-18.21465,177.71073,Porites cylindrica,38.08,2022-11-22_FJI_Votua_Porcyl_03_34C_420min,2022-11-22,Summer,34,420,0.628,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_03,FJI,-18.21465,177.71073,Porites cylindrica,38.08,2022-11-22_FJI_Votua_Porcyl_03_37C_420min,2022-11-22,Summer,37,420,0.533,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_03,FJI,-18.21465,177.71073,Porites cylindrica,38.08,2022-11-22_FJI_Votua_Porcyl_03_39C_420min,2022-11-22,Summer,39,420,0.126,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_04,FJI,-18.21465,177.71073,Porites cylindrica,37.54,2022-09-24_FJI_Votua_Porcyl_04_28C_420min,2022-09-24,Winter,28,420,0.625,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_04,FJI,-18.21465,177.71073,Porites cylindrica,37.54,2022-09-24_FJI_Votua_Porcyl_04_34C_420min,2022-09-24,Winter,34,420,0.583,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_04,FJI,-18.21465,177.71073,Porites cylindrica,37.54,2022-09-24_FJI_Votua_Porcyl_04_37C_420min,2022-09-24,Winter,37,420,0.456,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_04,FJI,-18.21465,177.71073,Porites cylindrica,37.54,2022-09-24_FJI_Votua_Porcyl_04_39C_420min,2022-09-24,Winter,39,420,0.029,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_04,FJI,-18.21465,177.71073,Porites cylindrica,37.43,2022-11-22_FJI_Votua_Porcyl_04_28C_420min,2022-11-22,Summer,28,420,0.625,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_04,FJI,-18.21465,177.71073,Porites cylindrica,37.43,2022-11-22_FJI_Votua_Porcyl_04_34C_420min,2022-11-22,Summer,34,420,0.607,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_04,FJI,-18.21465,177.71073,Porites cylindrica,37.43,2022-11-22_FJI_Votua_Porcyl_04_37C_420min,2022-11-22,Summer,37,420,0.457,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_04,FJI,-18.21465,177.71073,Porites cylindrica,37.43,2022-11-22_FJI_Votua_Porcyl_04_39C_420min,2022-11-22,Summer,39,420,0.013,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_05,FJI,-18.21465,177.71073,Porites cylindrica,37.78,2022-09-24_FJI_Votua_Porcyl_05_28C_420min,2022-09-24,Winter,28,420,0.617,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_05,FJI,-18.21465,177.71073,Porites cylindrica,37.78,2022-09-24_FJI_Votua_Porcyl_05_34C_420min,2022-09-24,Winter,34,420,0.6,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_05,FJI,-18.21465,177.71073,Porites cylindrica,37.78,2022-09-24_FJI_Votua_Porcyl_05_37C_420min,2022-09-24,Winter,37,420,0.512,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_05,FJI,-18.21465,177.71073,Porites cylindrica,37.78,2022-09-24_FJI_Votua_Porcyl_05_39C_420min,2022-09-24,Winter,39,420,0.046,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_05,FJI,-18.21465,177.71073,Porites cylindrica,38.47,2022-11-22_FJI_Votua_Porcyl_05_28C_420min,2022-11-22,Summer,28,420,0.629,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_05,FJI,-18.21465,177.71073,Porites cylindrica,38.47,2022-11-22_FJI_Votua_Porcyl_05_34C_420min,2022-11-22,Summer,34,420,0.622,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_05,FJI,-18.21465,177.71073,Porites cylindrica,38.47,2022-11-22_FJI_Votua_Porcyl_05_37C_420min,2022-11-22,Summer,37,420,0.524,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_05,FJI,-18.21465,177.71073,Porites cylindrica,38.47,2022-11-22_FJI_Votua_Porcyl_05_39C_420min,2022-11-22,Summer,39,420,0.228,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_06,FJI,-18.21465,177.71073,Porites cylindrica,37.6,2022-09-24_FJI_Votua_Porcyl_06_28C_420min,2022-09-24,Winter,28,420,0.62,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_06,FJI,-18.21465,177.71073,Porites cylindrica,37.6,2022-09-24_FJI_Votua_Porcyl_06_34C_420min,2022-09-24,Winter,34,420,0.607,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_06,FJI,-18.21465,177.71073,Porites cylindrica,37.6,2022-09-24_FJI_Votua_Porcyl_06_37C_420min,2022-09-24,Winter,37,420,0.519,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_06,FJI,-18.21465,177.71073,Porites cylindrica,37.6,2022-09-24_FJI_Votua_Porcyl_06_39C_420min,2022-09-24,Winter,39,420,0.013,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_06,FJI,-18.21465,177.71073,Porites cylindrica,37.31,2022-11-22_FJI_Votua_Porcyl_06_28C_420min,2022-11-22,Summer,28,420,0.638,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_06,FJI,-18.21465,177.71073,Porites cylindrica,37.31,2022-11-22_FJI_Votua_Porcyl_06_34C_420min,2022-11-22,Summer,34,420,0.629,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_06,FJI,-18.21465,177.71073,Porites cylindrica,37.31,2022-11-22_FJI_Votua_Porcyl_06_37C_420min,2022-11-22,Summer,37,420,0.471,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_06,FJI,-18.21465,177.71073,Porites cylindrica,37.31,2022-11-22_FJI_Votua_Porcyl_06_39C_420min,2022-11-22,Summer,39,420,0.006,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_07,FJI,-18.21465,177.71073,Porites cylindrica,38.37,2022-09-24_FJI_Votua_Porcyl_07_28C_420min,2022-09-24,Winter,28,420,0.626,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_07,FJI,-18.21465,177.71073,Porites cylindrica,38.37,2022-09-24_FJI_Votua_Porcyl_07_34C_420min,2022-09-24,Winter,34,420,0.625,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_07,FJI,-18.21465,177.71073,Porites cylindrica,38.37,2022-09-24_FJI_Votua_Porcyl_07_37C_420min,2022-09-24,Winter,37,420,0.509,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_07,FJI,-18.21465,177.71073,Porites cylindrica,38.37,2022-09-24_FJI_Votua_Porcyl_07_39C_420min,2022-09-24,Winter,39,420,0.214,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_07,FJI,-18.21465,177.71073,Porites cylindrica,37.91,2022-11-22_FJI_Votua_Porcyl_07_28C_420min,2022-11-22,Summer,28,420,0.621,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_07,FJI,-18.21465,177.71073,Porites cylindrica,37.91,2022-11-22_FJI_Votua_Porcyl_07_34C_420min,2022-11-22,Summer,34,420,0.613,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_07,FJI,-18.21465,177.71073,Porites cylindrica,37.91,2022-11-22_FJI_Votua_Porcyl_07_37C_420min,2022-11-22,Summer,37,420,0.495,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_07,FJI,-18.21465,177.71073,Porites cylindrica,37.91,2022-11-22_FJI_Votua_Porcyl_07_39C_420min,2022-11-22,Summer,39,420,0.102,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_08,FJI,-18.21465,177.71073,Porites cylindrica,37.74,2022-09-24_FJI_Votua_Porcyl_08_28C_420min,2022-09-24,Winter,28,420,0.621,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_08,FJI,-18.21465,177.71073,Porites cylindrica,37.74,2022-09-24_FJI_Votua_Porcyl_08_34C_420min,2022-09-24,Winter,34,420,0.622,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_08,FJI,-18.21465,177.71073,Porites cylindrica,37.74,2022-09-24_FJI_Votua_Porcyl_08_37C_420min,2022-09-24,Winter,37,420,0.499,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_08,FJI,-18.21465,177.71073,Porites cylindrica,37.74,2022-09-24_FJI_Votua_Porcyl_08_39C_420min,2022-09-24,Winter,39,420,0.056,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_08,FJI,-18.21465,177.71073,Porites cylindrica,37.62,2022-11-22_FJI_Votua_Porcyl_08_28C_420min,2022-11-22,Summer,28,420,0.621,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_08,FJI,-18.21465,177.71073,Porites cylindrica,37.62,2022-11-22_FJI_Votua_Porcyl_08_34C_420min,2022-11-22,Summer,34,420,0.621,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_08,FJI,-18.21465,177.71073,Porites cylindrica,37.62,2022-11-22_FJI_Votua_Porcyl_08_37C_420min,2022-11-22,Summer,37,420,0.524,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_08,FJI,-18.21465,177.71073,Porites cylindrica,37.62,2022-11-22_FJI_Votua_Porcyl_08_39C_420min,2022-11-22,Summer,39,420,0.016,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_09,FJI,-18.21465,177.71073,Porites cylindrica,37.54,2022-09-24_FJI_Votua_Porcyl_09_28C_420min,2022-09-24,Winter,28,420,0.622,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_09,FJI,-18.21465,177.71073,Porites cylindrica,37.54,2022-09-24_FJI_Votua_Porcyl_09_34C_420min,2022-09-24,Winter,34,420,0.611,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_09,FJI,-18.21465,177.71073,Porites cylindrica,37.54,2022-09-24_FJI_Votua_Porcyl_09_37C_420min,2022-09-24,Winter,37,420,0.511,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_09,FJI,-18.21465,177.71073,Porites cylindrica,37.54,2022-09-24_FJI_Votua_Porcyl_09_39C_420min,2022-09-24,Winter,39,420,0.01,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_09,FJI,-18.21465,177.71073,Porites cylindrica,37.65,2022-11-22_FJI_Votua_Porcyl_09_28C_420min,2022-11-22,Summer,28,420,0.633,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_09,FJI,-18.21465,177.71073,Porites cylindrica,37.65,2022-11-22_FJI_Votua_Porcyl_09_34C_420min,2022-11-22,Summer,34,420,0.604,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_09,FJI,-18.21465,177.71073,Porites cylindrica,37.65,2022-11-22_FJI_Votua_Porcyl_09_37C_420min,2022-11-22,Summer,37,420,0.505,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_09,FJI,-18.21465,177.71073,Porites cylindrica,37.65,2022-11-22_FJI_Votua_Porcyl_09_39C_420min,2022-11-22,Summer,39,420,0.028,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_10,FJI,-18.21465,177.71073,Porites cylindrica,37.75,2022-09-24_FJI_Votua_Porcyl_10_28C_420min,2022-09-24,Winter,28,420,0.616,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_10,FJI,-18.21465,177.71073,Porites cylindrica,37.75,2022-09-24_FJI_Votua_Porcyl_10_34C_420min,2022-09-24,Winter,34,420,0.602,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_10,FJI,-18.21465,177.71073,Porites cylindrica,37.75,2022-09-24_FJI_Votua_Porcyl_10_37C_420min,2022-09-24,Winter,37,420,0.487,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-09-24,Votua_Porcyl_10,FJI,-18.21465,177.71073,Porites cylindrica,37.75,2022-09-24_FJI_Votua_Porcyl_10_39C_420min,2022-09-24,Winter,39,420,0.059,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_10,FJI,-18.21465,177.71073,Porites cylindrica,37.49,2022-11-22_FJI_Votua_Porcyl_10_28C_420min,2022-11-22,Summer,28,420,0.612,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_10,FJI,-18.21465,177.71073,Porites cylindrica,37.49,2022-11-22_FJI_Votua_Porcyl_10_34C_420min,2022-11-22,Summer,34,420,0.618,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_10,FJI,-18.21465,177.71073,Porites cylindrica,37.49,2022-11-22_FJI_Votua_Porcyl_10_37C_420min,2022-11-22,Summer,37,420,0.49,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Votua,2022-11-22,Votua_Porcyl_10,FJI,-18.21465,177.71073,Porites cylindrica,37.49,2022-11-22_FJI_Votua_Porcyl_10_39C_420min,2022-11-22,Summer,39,420,0.008,MSc thesis Elisa Jareis,2024,NA
